,school_name,school_addr,latitude,longitude,1_stu_num,2_stu_num,3_stu_num,4_stu_num,5_stu_num,6_stu_num
1461,인천삼목초등학교장봉분교장,인천광역시 옹진군 북도면 장봉로 553,37.5340595,126.3372395, 3 , 2 , 2 , 4 , - , 1 
1462,대청초등학교소청분교장,인천광역시 옹진군 대청면 소청동로 69-13,37.77372570000001,124.7536998, - , - , - , - , 1 , - 
1463,인천주안남초등학교승봉분교장,인천광역시 옹진군 자월면 승봉로67번길 43-18,37.1706414,126.2969744, - , - , - , - , - , - 
1464,인천남부초등학교이작분교장,인천광역시 옹진군 자월면 대이작로 60,37.1767640721,126.2527612266, - , 5 , - , - , 2 , - 
1465,인천용현남초등학교자월분교장,인천광역시 옹진군 자월면 자월서로 177,37.2537741,126.306406, 1 , 2 , 1 , 1 , 1 , 1 
1466,인천부평서초등학교,인천광역시 부평구 부평문화로53번길 19,37.494845700000006,126.7214001, 144 , 137 , 131 , 141 , 152 , 135 
1467,인천부곡초등학교,인천광역시 부평구 마장로272번길 73,37.50328010000001,126.7067437, 242 , 216 , 205 , 233 , 221 , 224 
1468,인천마곡초등학교,인천광역시 부평구 마곡로27번길 16,37.51184129999999,126.6977802, 14 , 25 , 15 , 21 , 18 , 29 
1469,인천대정초등학교,인천광역시 부평구 안남로 115,37.4936793,126.7092627, 163 , 130 , 141 , 154 , 136 , 150 
1470,인천청천초등학교,인천광역시 부평구 산청로127번길 12-5,37.5203824,126.700775, 67 , 68 , 55 , 52 , 77 , 73 
1471,인천갈산초등학교,인천광역시 부평구 갈월동로 55,37.5124666,126.7281169, 54 , 47 , 56 , 40 , 54 , 40 
1472,인천후정초등학교,인천광역시 부평구 영성서로 56,37.5229337,126.7435191, 89 , 103 , 91 , 93 , 108 , 95 
1473,인천영선초등학교,인천광역시 부평구 충선로 293,37.5155008,126.7345368, 165 , 146 , 144 , 150 , 152 , 170 
1474,인천진산초등학교,인천광역시 부평구 굴포로 194-10,37.5129355,126.74161, 51 , 59 , 71 , 71 , 81 , 76 
1475,인천구산초등학교,인천광역시 부평구 부개로 93,37.5058999,126.73929979999998, 84 , 88 , 105 , 101 , 97 , 147 
1476,인천부일초등학교,인천광역시 부평구 부흥북로 175,37.501019,126.74148999999998, 58 , 77 , 70 , 82 , 78 , 89 
1477,인천부내초등학교,인천광역시 부평구 수변로 129,37.49811079999999,126.7416914, 111 , 127 , 119 , 152 , 121 , 141 
1478,인천부개서초등학교,인천광역시 부평구 부일로 39,37.490107,126.7352774, 179 , 159 , 176 , 139 , 164 , 147 
1479,인천부광초등학교,인천광역시 부평구 충선로 104,37.49908189999999,126.7366456, 94 , 68 , 73 , 66 , 71 , 81 
1480,인천일신초등학교,인천광역시 부평구 항동로75번길 36,37.4835281,126.74265520000002, 81 , 83 , 71 , 65 , 60 , 70 
1481,인천금마초등학교,인천광역시 부평구 일신로 88,37.4781795,126.74926940000002, 73 , 63 , 69 , 65 , 52 , 58 
1482,인천상정초등학교,인천광역시 부평구 상정로 50,37.4795504,126.6990227, 45 , 30 , 37 , 45 , 33 , 43 
1483,인천부평북초등학교,인천광역시 부평구 주부토로 292,37.5204552,126.7295549, 96 , 66 , 75 , 50 , 70 , 75 
1484,인천갈월초등학교,인천광역시 부평구 주부토로 165,37.5098063,126.7250686, 130 , 106 , 128 , 128 , 138 , 143 
1485,인천부개초등학교,인천광역시 부평구 마분로 9,37.4852903,126.7385857, 50 , 57 , 51 , 47 , 64 , 57 
1486,인천동수초등학교,인천광역시 부평구 동수로120번길 10,37.48425870000001,126.731102, 135 , 117 , 113 , 109 , 95 , 98 
1487,인천부원초등학교,인천광역시 부평구 원적로472번길 29,37.50221120000001,126.7195031, 131 , 121 , 131 , 134 , 150 , 146 
1488,인천부흥초등학교,인천광역시 부평구 부흥로 366,37.4977591,126.7325552, 171 , 170 , 157 , 141 , 151 , 137 
1489,인천부평동초등학교,인천광역시 부평구 부평대로 88,37.4991383,126.7225754, 194 , 178 , 155 , 156 , 132 , 154 
1490,인천부평남초등학교,인천광역시 부평구 경인로911번길 28,37.4887077258,126.7202044143, 181 , 173 , 170 , 171 , 166 , 192 
1491,인천산곡북초등학교,인천광역시 부평구 산청로 18,37.5111542,126.7020688, 70 , 79 , 66 , 78 , 70 , 77 
1492,인천산곡초등학교,인천광역시 부평구 길주로354번길 39,37.5068470496,126.70120385930001, 42 , 41 , 36 , 42 , 50 , 66 
1493,인천부마초등학교,인천광역시 부평구 안남로253번길 41,37.5064318,126.7057506, 143 , 133 , 136 , 136 , 127 , 143 
1494,인천미산초등학교,인천광역시 부평구 원적로 391,37.50445420000001,126.7097952, 63 , 66 , 56 , 66 , 62 , 89 
1495,인천산곡남초등학교,인천광역시 부평구 부흥로144번길 30,37.497211,126.7064345, 97 , 101 , 91 , 109 , 110 , 106 
1496,인천신촌초등학교,인천광역시 부평구 경원대로 1215,37.4868394,126.70668909999998, 60 , 48 , 57 , 53 , 83 , 62 
1497,인천하정초등학교,인천광역시 부평구 이규보로 14,37.4752034,126.7006997, 23 , 26 , 29 , 24 , 32 , 35 
1498,인천십정초등학교,인천광역시 부평구 배곶북로 10-6,37.4742768,126.697765, 62 , 43 , 52 , 48 , 51 , 60 
1499,인천백운초등학교,인천광역시 부평구 아트센터로 130,37.4800604,126.7049031, 93 , 107 , 92 , 92 , 112 , 104 
1500,인천동암초등학교,인천광역시 부평구 동암남로35번길 4,37.4720209,126.7074838, 70 , 84 , 71 , 65 , 64 , 76 
1501,인천용마초등학교,인천광역시 부평구 세월천로30번길 58,37.5156365,126.7073811, 79 , 88 , 87 , 82 , 89 , 82 
1502,인천마장초등학교,인천광역시 부평구 안남로 266,37.5064316,126.70944109999998, 137 , 121 , 123 , 128 , 117 , 164 
1503,인천개흥초등학교,인천광역시 부평구 길주남로65번길 11(부평동),37.5048864,126.7280192, 69 , 83 , 68 , 69 , 90 , 72 
1504,인천삼산초등학교,인천광역시 부평구 후정동로 44,37.5209619,126.7388337, 96 , 118 , 116 , 114 , 132 , 135 
1505,인천한길초등학교,인천광역시 부평구 영성중로 32,37.5190668,126.7456447, 134 , 129 , 131 , 132 , 135 , 156 
1506,인천굴포초등학교,인천광역시 부평구 충선로234번길 19,37.5107999,126.7368415, 160 , 167 , 176 , 155 , 156 , 204 
1507,한일초등학교,인천광역시 부평구 원적로 247,37.5057394398,126.6937076233, 46 , 56 , 47 , 46 , 37 , 51 
1508,한일초등학교,인천광역시 부평구 원적로 247,37.5057394398,126.6937076233, 73 , 72 , 97 , 72 , 94 , 85 
1509,인천명선초등학교,인천광역시 연수구 컨벤시아대로42번길 64,37.4026879,126.64733970000002, 159 , 157 , 158 , 192 , 195 , 223 
1510,인천축현초등학교,인천광역시 연수구 청량로 176,37.42266729999999,126.65439270000002, 65 , 74 , 61 , 75 , 62 , 78 
1511,인천송도초등학교,인천광역시 연수구 비류대로214번길 21,37.4266126,126.6584899, 68 , 85 , 60 , 71 , 74 , 89 
1512,인천능허대초등학교,인천광역시 연수구 한진로 12,37.4240843,126.6487672, 185 , 168 , 162 , 137 , 161 , 161 
1513,인천선학초등학교,인천광역시 연수구 선학로 67,37.4239933,126.7001822, 104 , 103 , 118 , 84 , 100 , 121 
1514,인천중앙초등학교,인천광역시 연수구 새말로 153,37.4171214,126.6859486, 56 , 80 , 73 , 73 , 83 , 69 
1515,인천연화초등학교,인천광역시 연수구 원인재로 150,37.41137310000001,126.681603, 124 , 116 , 126 , 115 , 120 , 131 
1516,인천함박초등학교,인천광역시 연수구 함박뫼로 87,37.4241458,126.6772181, 94 , 94 , 93 , 89 , 104 , 88 
1517,인천청학초등학교,인천광역시 연수구 함박뫼로 25,37.420006,126.6707028, 87 , 97 , 109 , 91 , 94 , 116 
1518,인천청량초등학교,인천광역시 연수구 먼우금로 158,37.4119014,126.6746976, 101 , 125 , 136 , 140 , 147 , 171 
1519,인천연성초등학교,인천광역시 연수구 원인재로 116,37.408728,126.679422, 175 , 166 , 199 , 172 , 183 , 187 
1520,인천동춘초등학교,인천광역시 연수구 앵고개로 224,37.4098033,126.6686429, 127 , 119 , 117 , 118 , 105 , 121 
1521,인천동막초등학교,인천광역시 연수구 원인재로 36,37.4026697,126.6744017, 89 , 108 , 103 , 98 , 110 , 115 
1522,인천서면초등학교,인천광역시 연수구 먼우금로 54,37.4037816,126.6706464, 98 , 82 , 96 , 78 , 93 , 88 
1523,인천연수초등학교,인천광역시 연수구 원인재로 324,37.4225729,126.6945886, 80 , 78 , 63 , 67 , 75 , 73 
1524,인천문남초등학교,인천광역시 연수구 먼우금로 273,37.4209796,126.6793988, 96 , 86 , 97 , 102 , 114 , 100 
1525,인천옥련초등학교,인천광역시 연수구 한진로 30,37.42555479999999,126.6491564, 164 , 160 , 172 , 178 , 185 , 208 
1526,인천신정초등학교,인천광역시 연수구 아트센터대로97번길 72,37.3973198,126.6444017, 228 , 240 , 239 , 230 , 261 , 302 
1527,인천해송초등학교,인천광역시 연수구 인천타워대로54번길 46,37.3808113,126.64923229999998, 126 , 128 , 132 , 151 , 163 , 177 
1528,인천신송초등학교,인천광역시 연수구 해돋이로56번길 28,37.3903466,126.6578254, 103 , 115 , 120 , 131 , 131 , 159 
1529,인천먼우금초등학교,인천광역시 연수구 해돋이로84번길 33,37.3929405,126.6543201, 127 , 137 , 155 , 158 , 181 , 210 
1530,인천박문초등학교,인천광역시 연수구 봉재산로 138-22,37.403093,126.6654692, 84 , 82 , 81 , 78 , 72 , 72 
1531,인천남촌초등학교,인천광역시 남동구 남촌로 101,37.4297218,126.7131715, 64 , 94 , 96 , 84 , 87 , 107 
1532,인천성리초등학교,인천광역시 남동구 성리로 32-2,37.4457036,126.7101268, 161 , 139 , 144 , 127 , 119 , 144 
1533,인천정각초등학교,인천광역시 남동구 구월로 228,37.45573140000001,126.715356, 247 , 221 , 215 , 268 , 218 , 230 
1534,인천간석초등학교,인천광역시 남동구 석산로208번길 37,37.4588371,126.7161486, 80 , 116 , 101 , 73 , 104 , 117 
1535,인천구월서초등학교,인천광역시 남동구 문화서로77번길 14,37.4530386,126.6956505, 148 , 171 , 143 , 154 , 134 , 150 
1536,인천상아초등학교,인천광역시 남동구 석산로184번길 66,37.4574657,126.7121955, 171 , 140 , 194 , 154 , 153 , 139 
1537,상인천초등학교,인천광역시 남동구 석산로141번길 29,37.4620345,126.7069661, 111 , 108 , 117 , 123 , 108 , 125 
1538,인천석정초등학교,인천광역시 남동구 석정로539번길 32,37.4673128,126.6963182, 148 , 150 , 153 , 153 , 160 , 167 
1539,인천만수북초등학교,인천광역시 남동구 백범로180번길 25,37.4596226,126.7287597, 172 , 185 , 177 , 155 , 190 , 160 
1540,인천동부초등학교,인천광역시 남동구 만수서로33번길 25,37.46284910000001,126.7275621, 124 , 97 , 85 , 83 , 97 , 96 
1541,인천인수초등학교,인천광역시 남동구 인수로 3,37.4540085,126.7360094, 69 , 66 , 51 , 54 , 84 , 71 
1542,인천만수초등학교,인천광역시 남동구 소래로 652,37.447671,126.7345908, 45 , 46 , 43 , 51 , 43 , 48 
1543,인천도림초등학교,인천광역시 남동구 논고개로334번길 21,37.4191424,126.7318989, 112 , 93 , 97 , 99 , 85 , 120 
1544,인천은봉초등학교,인천광역시 남동구 은봉로312번길 11,37.4053138,126.7249738, 86 , 78 , 78 , 96 , 53 , 104 
1545,인천장도초등학교,인천광역시 남동구 포구로 112,37.4079265,126.7336358, 87 , 69 , 68 , 63 , 69 , 79 
1546,인천동방초등학교,인천광역시 남동구 논현역로 31,37.403095,126.7196291, 166 , 167 , 156 , 141 , 178 , 184 
1547,인천원동초등학교,인천광역시 남동구 논고개로 38,37.3968977062,126.730859219, 242 , 239 , 227 , 256 , 200 , 235 
1548,인천사리울초등학교,인천광역시 남동구 아암대로1437번길 50,37.3885769696,126.7235882, 86 , 99 , 84 , 95 , 74 , 103 
1549,인천고잔초등학교,인천광역시 남동구 아암대로1503번길 48,37.3929206959,126.72853356590001, 177 , 157 , 173 , 153 , 160 , 202 
1550,인천약산초등학교,인천광역시 남동구 간석로26번길 10,37.4673936,126.7100061, 98 , 109 , 110 , 97 , 106 , 130 
1551,인천주원초등학교,인천광역시 남동구 주안로259번길 28,37.464801,126.7004301, 44 , 41 , 45 , 40 , 52 , 43 
1552,인천송천초등학교,인천광역시 남동구 앵고개로815번길 45,37.3954334955,126.7226475232, 90 , 91 , 100 , 107 , 100 , 97 
1553,인천석천초등학교,인천광역시 남동구 남동대로 828,37.456344,126.7093145, 200 , 174 , 166 , 180 , 172 , 174 
1554,인천신월초등학교,인천광역시 남동구 인주대로776번길 14,37.44778270000001,126.723514, 64 , 70 , 73 , 70 , 88 , 110 
1555,인천구월초등학교,인천광역시 남동구 인주대로721번길 49,37.4516686,126.7168439, 77 , 97 , 101 , 87 , 131 , 99 
1556,인천소래초등학교,인천광역시 남동구 장도로 2,37.4041718,126.7344783, 96 , 98 , 86 , 60 , 76 , 96 
1557,인천논현초등학교,인천광역시 남동구 소래역로 102,37.4051582,126.7308797, 131 , 128 , 137 , 158 , 145 , 156 
1558,인천논곡초등학교,인천광역시 남동구 함박뫼로 429,37.4104236,126.71034109999998, 131 , 116 , 140 , 122 , 134 , 127 
1559,인천새말초등학교,인천광역시 남동구 만수로50번길 12,37.4599641,126.7338558, 96 , 68 , 83 , 102 , 98 , 98 
1560,인천조동초등학교,인천광역시 남동구 백범로124번길 164,37.4607896,126.7398587, 104 , 128 , 128 , 110 , 130 , 143 
1561,인천인동초등학교,인천광역시 남동구 백범로248번길 38,37.4624434,126.7225229, 239 , 202 , 207 , 177 , 210 , 181 
1562,인천장수초등학교,인천광역시 남동구 담방로 121,37.4504134,126.7419009, 40 , 45 , 26 , 42 , 42 , 45 
1563,인천담방초등학교,인천광역시 남동구 매소홀로 1027,37.44029329999999,126.7365254, 100 , 83 , 130 , 101 , 120 , 99 
1564,인천남동초등학교,인천광역시 남동구 장승남로33번길 10,37.4445609,126.7369723, 98 , 116 , 100 , 112 , 106 , 123 
1565,인천서창초등학교,인천광역시 남동구 장아산로174번길 8,37.4359819,126.7500873, 213 , 219 , 219 , 205 , 242 , 241 
1566,경인교육대학교부설초등학교,인천광역시 계양구 안남로 612,37.5374535,126.7124696, 96 , 96 , 97 , 96 , 96 , 94 
1567,인천효성동초등학교,인천광역시 계양구 새벌로171번길 4,37.533035,126.7164501, 43 , 51 , 51 , 49 , 68 , 66 
1568,인천효성남초등학교,인천광역시 계양구 새벌로 125,37.5283278,126.71584740000002, 104 , 104 , 105 , 108 , 127 , 136 
1569,인천효성초등학교,인천광역시 계양구 안남로 601,37.5369419,126.7103665, 69 , 77 , 82 , 53 , 81 , 100 
1570,인천해서초등학교,인천광역시 계양구 계산로 42-1,37.5399328,126.7177328, 51 , 45 , 55 , 57 , 55 , 68 
1571,인천안남초등학교,인천광역시 계양구 경명대로1114번길 26,37.5407443,126.7317533, 95 , 86 , 99 , 94 , 109 , 126 
1572,인천성지초등학교,인천광역시 계양구 아나지로247번길 8,37.5262356,126.7199968, 74 , 71 , 76 , 83 , 70 , 82 
1573,인천화전초등학교,인천광역시 계양구 효서로303번길 8,37.5286249,126.7312468, 166 , 185 , 167 , 162 , 174 , 179 
1574,인천서운초등학교,인천광역시 계양구 서운로 12,37.5268884,126.7447561, 50 , 47 , 49 , 69 , 63 , 69 
1575,인천신대초등학교,인천광역시 계양구 계산새로 133,37.5390334,126.7435375, 129 , 129 , 137 , 150 , 162 , 144 
1576,인천길주초등학교,인천광역시 계양구 용종로 90,37.541712200000006,126.742901, 135 , 133 , 107 , 102 , 120 , 121 
1577,인천병방초등학교,인천광역시 계양구 병방로 2,37.5467854,126.7407933, 79 , 90 , 100 , 98 , 94 , 104 
1578,인천양촌초등학교,인천광역시 계양구 장제로 954,37.5502845,126.7443117, 47 , 61 , 46 , 55 , 66 , 71 
1579,인천소양초등학교,인천광역시 계양구 박촌로 53,37.55593620000001,126.7424094, 65 , 89 , 90 , 70 , 86 , 89 
1580,인천당산초등학교,인천광역시 계양구 동양로 122,37.5588263,126.7590596, 252 , 239 , 226 , 213 , 236 , 202 
1581,인천귤현초등학교,인천광역시 계양구 귤현길 15,37.5685474,126.7470821, 155 , 137 , 164 , 98 , 131 , 113 
1582,인천계양초등학교,인천광역시 계양구 장제로 1288,37.5787336,126.7333767, 103 , 88 , 81 , 69 , 84 , 81 
1583,인천계산초등학교,인천광역시 계양구 경명대로 1005,37.5447139,126.7180875, 38 , 47 , 52 , 39 , 41 , 74 
