학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,제공기관코드,제공기관명,
B000012391,학성여자고등학교,고등학교,1983-03-07,공립,본교,운영,울산광역시 중구 약사동 707-24,울산광역시 중구 화합로 466,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2019-09-10,35.5667095,129.3349493,2019-09-16,7001220,한국교원대학교,
B000012392,울산중앙여자고등학교,고등학교,1979-03-19,공립,본교,운영,울산광역시 중구 반구동 595,울산광역시 중구 내황2길 33,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2019-09-10,35.5544089,129.3441552,2019-09-16,7001220,한국교원대학교,
B000012393,함월고등학교,고등학교,2004-03-01,공립,본교,운영,울산광역시 중구 유곡동 501-3,울산광역시 중구 종가3길 25,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2019-09-10,35.5613649999,129.297288986,2019-09-16,7001220,한국교원대학교,
B000012394,다운고등학교,고등학교,2008-03-01,공립,본교,운영,울산광역시 중구 다운동 641,울산광역시 중구 다운로 180,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2019-09-10,35.5664561,129.2706922,2019-09-16,7001220,한국교원대학교,
B000012395,울산고등학교,고등학교,1954-04-01,사립,본교,운영,울산광역시 중구 복산동 382,울산광역시 중구 도화골15길 15,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2019-09-10,35.5639231,129.3318410,2019-09-16,7001220,한국교원대학교,
B000012396,신정고등학교,고등학교,1974-03-11,공립,본교,운영,울산광역시 남구 신정동 1662,울산광역시 남구 문수로 458,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2019-09-10,35.5325347,129.3026527,2019-09-16,7001220,한국교원대학교,
B000012397,학성고등학교,고등학교,1969-03-07,공립,본교,운영,울산광역시 남구 신정동 1674,울산광역시 남구 문수로 436,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2019-09-10,35.5312509,129.3002988,2019-09-16,7001220,한국교원대학교,
B000012398,대현고등학교,고등학교,2004-03-05,공립,본교,운영,울산광역시 남구 야음동 789-11,울산광역시 남구 수암로 164,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2019-09-10,35.5261322,129.3243384022,2019-09-16,7001220,한국교원대학교,
B000012399,울산여자고등학교,고등학교,1952-05-06,공립,본교,운영,울산광역시 남구 신정동 1209-1,울산광역시 남구 삼산로9번길 16,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2019-09-10,35.5352376,129.3080381,2019-09-16,7001220,한국교원대학교,
B000012400,신선여자고등학교,고등학교,2004-03-04,공립,본교,운영,울산광역시 남구 야음동 789-11,울산광역시 남구 수암로178번길 14,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2019-09-10,35.5250611894,129.3259473565,2019-09-16,7001220,한국교원대학교,
B000012401,무거고등학교,고등학교,2006-03-04,공립,본교,운영,울산광역시 남구 무거동 1000,울산광역시 남구 대학로1번길 17-28,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2019-09-10,35.5365700,129.2507461,2019-09-16,7001220,한국교원대학교,
B000012402,문수고등학교,고등학교,2002-03-01,공립,본교,운영,울산광역시 남구 무거동 266-1,울산광역시 남구 울밀로 2905,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2019-09-10,35.5554896,129.2652360,2019-09-16,7001220,한국교원대학교,
B000012403,삼산고등학교,고등학교,2003-12-20,공립,본교,운영,울산광역시 남구 삼산동 1535-4,울산광역시 남구 돋질로339번길 13,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2019-09-10,35.5451841,129.3413680,2019-09-16,7001220,한국교원대학교,
B000012404,울산강남고등학교,고등학교,2010-03-01,공립,본교,운영,울산광역시 남구 신정동 341,울산광역시 남구 팔등로 115,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2019-09-10,35.5469992,129.3187419,2019-09-16,7001220,한국교원대학교,
B000012405,울산제일고등학교,고등학교,1988-03-01,사립,본교,운영,울산광역시 남구 옥동 910-1,울산광역시 남구 남부순환도로 107,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2019-09-10,35.5422859,129.2688253,2019-09-16,7001220,한국교원대학교,
B000012406,삼일여자고등학교,고등학교,1993-03-01,사립,본교,운영,울산광역시 남구 선암동 650-6,울산광역시 남구 두왕로190번길 59,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2019-09-10,35.5164361,129.3171345,2019-09-16,7001220,한국교원대학교,
B000012407,성광여자고등학교,고등학교,1987-03-02,사립,본교,운영,울산광역시 남구 옥동 907-1,울산광역시 남구 남부순환도로 97,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2019-09-10,35.5430756,129.2662044,2019-09-16,7001220,한국교원대학교,
B000012408,우신고등학교,고등학교,1989-03-01,사립,본교,운영,울산광역시 남구 무거동 962-2,울산광역시 남구 대학로1번길 29,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2019-09-10,35.5385823,129.2506925,2019-09-16,7001220,한국교원대학교,
B000012409,방어진고등학교,고등학교,2004-03-07,공립,본교,운영,울산광역시 동구 화정동 274-1,울산광역시 동구 학문로 50,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2019-09-10,35.5046159,129.4229857,2019-09-16,7001220,한국교원대학교,
B000012410,대송고등학교,고등학교,1999-03-01,공립,본교,운영,울산광역시 동구 화정동 223,울산광역시 동구 봉수로 210,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2019-09-10,35.5052561,129.4189849,2019-09-16,7001220,한국교원대학교,
B000012411,화암고등학교,고등학교,2002-03-01,공립,본교,운영,울산광역시 동구 방어동 1053,울산광역시 동구 화암7길 55,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2019-09-10,35.4766929,129.4096162,2019-09-16,7001220,한국교원대학교,
B000012412,남목고등학교,고등학교,2008-03-01,공립,본교,운영,울산광역시 동구 서부동 728,울산광역시 동구 방어진순환도로 1200,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2019-09-10,35.5380691,129.4187896,2019-09-16,7001220,한국교원대학교,
B000012413,현대고등학교,고등학교,1984-03-01,사립,본교,운영,울산광역시 동구 서부동 238-17,울산광역시 동구 봉수로 455,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2019-09-10,35.5245952,129.4221179,2019-09-16,7001220,한국교원대학교,
B000012414,화봉고등학교,고등학교,2011-03-01,공립,본교,운영,울산광역시 북구 화봉동 1441,울산광역시 북구 화동로 47,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2019-09-10,35.5952215,129.3700343,2019-09-16,7001220,한국교원대학교,
B000012415,효정고등학교,고등학교,2000-03-04,공립,본교,운영,울산광역시 북구 효문동 507,울산광역시 북구 율동2길 41,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2019-09-10,35.5636710,129.3749317,2019-09-16,7001220,한국교원대학교,
B000012416,달천고등학교,고등학교,2009-03-04,공립,본교,운영,울산광역시 북구 달천동 1-17,울산광역시 북구 달천철장길 23,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2019-09-10,35.6312698,129.3287257,2019-09-16,7001220,한국교원대학교,
B000012417,울산동천고등학교,고등학교,1999-03-05,공립,본교,운영,울산광역시 북구 천곡동 376-1,울산광역시 북구 고래로 54,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2019-09-10,35.6327808,129.3388556,2019-09-16,7001220,한국교원대학교,
B000012418,무룡고등학교,고등학교,1999-05-06,공립,본교,운영,울산광역시 북구 연암동 1149,울산광역시 북구 사청1길 30,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2019-09-10,35.5862816,129.3617679,2019-09-16,7001220,한국교원대학교,
B000012419,호계고등학교,고등학교,2006-03-01,공립,본교,운영,울산광역시 북구 호계동 262-4,울산광역시 북구 동대11길 31,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2019-09-10,35.6305643042,129.3550390022,2019-09-16,7001220,한국교원대학교,
B000012420,범서고등학교,고등학교,2008-03-01,공립,본교,운영,울산광역시 울주군 범서읍 구영리 213,울산광역시 울주군 범서읍 대리로 69,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2019-09-10,35.5699333,129.2492238,2019-09-16,7001220,한국교원대학교,
B000012421,남창고등학교,고등학교,1954-07-01,공립,본교,운영,울산광역시 울주군 온양읍 운화리 63,울산광역시 울주군 온양읍 태화7길 43-16,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2019-09-10,35.4152341,129.2782363,2019-09-16,7001220,한국교원대학교,
B000012422,세인고등학교,고등학교,1988-05-18,사립,본교,운영,울산광역시 울주군 청량읍 용암리 400,울산광역시 울주군 청량읍 온산로 360,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2019-09-10,35.4730443838,129.325205378,2019-09-16,7001220,한국교원대학교,
B000012423,울산경의고등학교,고등학교,1966-06-04,사립,본교,운영,울산광역시 울주군 상북면 산전리 435,울산광역시 울주군 상북면 상북로 248,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2019-09-10,35.5888175,129.0939177,2019-09-16,7001220,한국교원대학교,
B000012424,호매실고등학교,고등학교,2012-03-01,공립,본교,운영,경기도 수원시 권선구 호매실동 1365,경기도 수원시 권선구 칠보로 142-1,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2019-09-10,37.2692934,126.9563965,2019-09-16,7001220,한국교원대학교,
B000012425,광교고등학교,고등학교,2012-03-02,공립,본교,운영,경기도 수원시 영통구 이의동 1346,경기도 수원시 영통구 도청로89번길 11,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2019-09-10,37.2888873,127.0480197,2019-09-16,7001220,한국교원대학교,
B000012426,수성고등학교,고등학교,1955-04-25,공립,본교,운영,경기도 수원시 장안구 정자동 49,경기도 수원시 장안구 장안로90번길 39,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2019-09-10,37.2938815,127.0029801,2019-09-16,7001220,한국교원대학교,
B000012427,수원여자고등학교,고등학교,1936-04-15,공립,본교,운영,경기도 수원시 팔달구 고등동 19-1,경기도 수원시 팔달구 고등로59번길 72,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2019-09-10,37.2767216,127.0041886,2019-09-16,7001220,한국교원대학교,
B000012428,대평고등학교,고등학교,2002-03-01,공립,본교,운영,경기도 수원시 장안구 정자동 870-4,경기도 수원시 장안구 천천로22번길 21,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2019-09-10,37.2950895,126.9880460,2019-09-16,7001220,한국교원대학교,
B000012429,천천고등학교,고등학교,2004-03-01,공립,본교,운영,경기도 수원시 장안구 천천동 513,경기도 수원시 장안구 정자로42번길 31,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2019-09-10,37.2991673,126.9829752,2019-09-16,7001220,한국교원대학교,
B000012430,장안고등학교,고등학교,1999-03-15,공립,본교,운영,경기도 수원시 장안구 정자동 886-3,경기도 수원시 장안구 대평로52번길 12,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2019-09-10,37.2929445,126.9955788,2019-09-16,7001220,한국교원대학교,
B000012431,수일고등학교,고등학교,2001-03-01,공립,본교,운영,경기도 수원시 장안구 조원동 21,경기도 수원시 장안구 수일로233번길 59,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2019-09-10,37.3076656,127.0180992,2019-09-16,7001220,한국교원대학교,
B000012432,조원고등학교,고등학교,2004-03-01,공립,본교,운영,경기도 수원시 장안구 조원동 44,경기도 수원시 장안구 수일로233번길 15,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2019-09-10,37.3071416,127.0157697,2019-09-16,7001220,한국교원대학교,
B000012433,권선고등학교,고등학교,1996-03-01,공립,본교,운영,경기도 수원시 권선구 권선동 1243,경기도 수원시 권선구 세권로 276,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2019-09-10,37.2525717,127.0334439,2019-09-16,7001220,한국교원대학교,
