,school_name,1_stu_num,2_stu_num,3_stu_num,4_stu_num,5_stu_num,6_stu_num
397,서울양화초등학교, 119 , 120 , 101 , 125 , 121 , 148 
398,서울염강초등학교, 13 , 40 , 26 , 14 , 24 , 40 
399,서울염동초등학교, 168 , 158 , 197 , 151 , 168 , 197 
400,서울염창초등학교, 194 , 135 , 150 , 114 , 137 , 154 
401,서울영도초등학교, 193 , 169 , 183 , 193 , 204 , 263 
402,서울우장초등학교, 168 , 169 , 158 , 170 , 151 , 142 
403,서울월정초등학교, 207 , 166 , 182 , 190 , 166 , 198 
404,서울월촌초등학교, 146 , 149 , 186 , 214 , 221 , 276 
405,서울은정초등학교, 48 , 47 , 64 , 60 , 48 , 57 
406,서울정곡초등학교, 44 , 36 , 43 , 44 , 46 , 47 
407,서울정목초등학교, 149 , 171 , 193 , 186 , 237 , 248 
408,서울치현초등학교, 116 , 131 , 127 , 103 , 135 , 132 
409,서울탑산초등학교, 90 , 102 , 72 , 90 , 85 , 94 
410,서울화곡초등학교, 171 , 188 , 171 , 175 , 172 , 166 
411,서울신기초등학교, 91 , 100 , 92 , 88 , 85 , 85 
412,서울지향초등학교, 136 , 129 , 100 , 102 , 149 , 121 
413,서울화일초등학교, 164 , 130 , 149 , 116 , 130 , 144 
414,서울염경초등학교, 171 , 155 , 157 , 150 , 170 , 151 
415,서울장수초등학교, 78 , 75 , 80 , 73 , 84 , 93 
416,서울수명초등학교, 207 , 201 , 192 , 204 , 218 , 231 
417,서울목운초등학교, 258 , 235 , 286 , 276 , 283 , 361 
418,서울등마초등학교, 164 , 147 , 141 , 149 , 135 , 141 
419,서울신은초등학교, 144 , 160 , 242 , 199 , 213 , 153 
420,유석초등학교, 61 , 62 , 59 , 52 , 24 , 42 
421,서울교육대학교부설초등학교, 97 , 100 , 99 , 103 , 112 , 105 
422,서울개원초등학교, - , - , - , - , - , - 
423,서울개일초등학교, 130 , 129 , 149 , 123 , 136 , 170 
424,서울개포초등학교, - , - , - , - , - , - 
425,서울구룡초등학교, 78 , 86 , 83 , 74 , 85 , 86 
426,서울논현초등학교, 54 , 53 , 61 , 54 , 65 , 52 
427,서울대곡초등학교, 143 , 154 , 198 , 197 , 248 , 286 
428,서울대도초등학교, 333 , 301 , 324 , 339 , 428 , 432 
429,서울대모초등학교, 144 , 167 , 179 , 183 , 218 , 193 
430,서울대왕초등학교, 118 , 148 , 185 , 158 , 137 , 158 
431,서울대진초등학교, 50 , 62 , 37 , 52 , 53 , 62 
432,서울대청초등학교, 26 , 24 , 21 , 21 , 28 , 30 
433,서울대치초등학교, 202 , 231 , 235 , 258 , 307 , 334 
434,서울대현초등학교, 68 , 76 , 85 , 129 , 141 , 176 
435,서울도곡초등학교, 122 , 116 , 142 , 155 , 185 , 162 
436,서울도성초등학교, 256 , 263 , 307 , 248 , 311 , 355 
437,서울반원초등학교, 209 , 204 , 227 , 221 , 255 , 257 
438,서울반포초등학교, 104 , 130 , 161 , 127 , 165 , 161 
439,서울방배초등학교, 144 , 133 , 146 , 166 , 170 , 193 
440,서울방일초등학교, 146 , 142 , 159 , 151 , 140 , 145 
441,서울방현초등학교, 57 , 54 , 52 , 58 , 63 , 48 
442,서울봉은초등학교, 87 , 86 , 91 , 98 , 101 , 122 
443,서울삼릉초등학교, 102 , 91 , 75 , 82 , 93 , 107 
444,서울서래초등학교, 254 , 230 , 212 , 216 , 225 , 241 
445,서울서원초등학교, 223 , 201 , 192 , 186 , 190 , 214 
446,서울서이초등학교, 158 , 153 , 162 , 137 , 202 , 193 
447,서울서일초등학교, 91 , 91 , 110 , 91 , 82 , 82 
448,서울서초초등학교, 167 , 194 , 159 , 169 , 158 , 157 
449,서울수서초등학교, 28 , 33 , 34 , 26 , 35 , 32 
450,서울신구초등학교, 88 , 71 , 87 , 92 , 93 , 107 
451,서울신동초등학교, 229 , 239 , 243 , 245 , 267 , 280 
452,서울신중초등학교, 156 , 136 , 139 , 166 , 146 , 160 
453,서울압구정초등학교, 200 , 177 , 174 , 179 , 174 , 162 
454,서울양재초등학교, 127 , 104 , 112 , 98 , 89 , 81 
455,서울양전초등학교, 74 , 80 , 62 , 62 , 87 , 90 
456,서울언남초등학교, 243 , 214 , 206 , 162 , 142 , 104 
457,서울언북초등학교, 341 , 320 , 321 , 272 , 320 , 308 
458,서울언주초등학교, 245 , 290 , 282 , 236 , 262 , 243 
459,서울역삼초등학교, 58 , 57 , 44 , 50 , 61 , 68 
460,서울영희초등학교, 49 , 66 , 45 , 74 , 48 , 63 
461,서울왕북초등학교, 164 , 126 , 133 , 117 , 152 , 147 
462,서울우암초등학교, 71 , 60 , 93 , 51 , 51 , 44 
463,서울원명초등학교, 201 , 183 , 256 , 207 , 242 , 258 
464,서울원촌초등학교, 221 , 194 , 197 , 214 , 240 , 230 
465,서울이수초등학교, 74 , 102 , 103 , 104 , 96 , 131 
466,서울일원초등학교, 79 , 56 , 71 , 85 , 108 , 121 
467,서울잠원초등학교, 238 , 235 , 251 , 236 , 303 , 328 
468,서울청담초등학교, 75 , 75 , 99 , 85 , 72 , 104 
469,서울포이초등학교, 61 , 71 , 63 , 67 , 77 , 95 
470,서울학동초등학교, 86 , 71 , 74 , 69 , 92 , 93 
471,서울매헌초등학교, 99 , 104 , 106 , 100 , 113 , 124 
472,서울우면초등학교, 261 , 308 , 244 , 228 , 184 , 152 
473,서울우솔초등학교, 164 , 178 , 156 , 143 , 118 , 116 
474,서울세명초등학교, 247 , 222 , 200 , 153 , 162 , 162 
475,서울율현초등학교, 222 , 193 , 150 , 143 , 143 , 127 
476,서울자곡초등학교, 166 , 121 , 101 , 115 , 92 , 103 
477,계성초등학교, 120 , 120 , 120 , 120 , 120 , 120 
478,서울강남초등학교, 164 , 143 , 131 , 139 , 133 , 177 
479,서울관악초등학교, 85 , 82 , 78 , 88 , 89 , 83 
480,서울구암초등학교, 277 , 281 , 290 , 267 , 307 , 301 
481,서울난곡초등학교, 64 , 80 , 74 , 70 , 62 , 78 
482,서울난우초등학교, 160 , 134 , 155 , 145 , 148 , 158 
483,서울난향초등학교, 175 , 159 , 142 , 128 , 146 , 163 
484,서울남부초등학교, 95 , 85 , 90 , 75 , 85 , 98 
485,서울남사초등학교, 100 , 105 , 92 , 88 , 111 , 91 
486,서울남성초등학교, 104 , 119 , 115 , 113 , 100 , 124 
487,서울노량진초등학교, 46 , 47 , 59 , 48 , 46 , 64 
488,서울당곡초등학교, 121 , 114 , 128 , 113 , 131 , 124 
489,서울대림초등학교, 175 , 193 , 196 , 216 , 190 , 199 
490,서울동작초등학교, 79 , 69 , 66 , 68 , 64 , 84 
491,서울문창초등학교, 69 , 92 , 76 , 98 , 93 , 113 
492,서울미성초등학교, 158 , 141 , 130 , 134 , 141 , 131 
493,서울본동초등학교, 17 , 13 , 16 , 20 , 12 , 24 
494,서울봉천초등학교, 158 , 153 , 141 , 117 , 131 , 140 
495,서울사당초등학교, 123 , 141 , 104 , 103 , 93 , 105 
496,서울삼성초등학교, 68 , 83 , 61 , 69 , 76 , 67 
497,서울상도초등학교, 174 , 167 , 193 , 156 , 170 , 159 
498,서울신길초등학교, 171 , 206 , 232 , 207 , 222 , 230 
499,서울신남성초등학교, 92 , 97 , 85 , 82 , 83 , 97 
500,서울신림초등학교, 124 , 117 , 111 , 98 , 113 , 114 
501,서울신봉초등학교, 60 , 58 , 44 , 52 , 64 , 53 
502,서울신상도초등학교, 267 , 252 , 250 , 210 , 197 , 227 
503,서울신성초등학교, 96 , 121 , 110 , 92 , 113 , 113 
504,서울신우초등학교, 62 , 54 , 63 , 60 , 85 , 74 
505,서울영본초등학교, 180 , 148 , 197 , 151 , 161 , 150 
506,서울영화초등학교, 91 , 87 , 79 , 81 , 71 , 78 
507,서울원당초등학교, 44 , 40 , 33 , 38 , 41 , 47 
508,서울은로초등학교, 144 , 117 , 103 , 98 , 101 , 74 
509,서울은천초등학교, 181 , 183 , 199 , 177 , 177 , 220 
510,서울인헌초등학교, 183 , 209 , 198 , 178 , 191 , 168 
511,서울청룡초등학교, 77 , 73 , 75 , 85 , 71 , 91 
512,서울행림초등학교, 55 , 54 , 42 , 35 , 48 , 46 
513,서울흑석초등학교, 117 , 106 , 89 , 95 , 83 , 105 
514,서울원신초등학교, 46 , 33 , 38 , 45 , 41 , 50 
515,서울봉현초등학교, 138 , 151 , 163 , 148 , 161 , 181 
516,서울조원초등학교, 86 , 79 , 107 , 78 , 79 , 96 
517,서울보라매초등학교, 256 , 256 , 306 , 254 , 277 , 275 
518,서울삼일초등학교, 217 , 188 , 178 , 136 , 168 , 154 
519,서울상현초등학교, 165 , 157 , 171 , 158 , 153 , 153 
520,중앙대학교사범대학부속초등학교, 122 , 120 , 120 , 120 , 120 , 120 
521,서울경동초등학교, 175 , 189 , 190 , 155 , 180 , 183 
522,서울경수초등학교, 49 , 50 , 35 , 31 , 53 , 63 
523,서울경일초등학교, 48 , 51 , 59 , 49 , 72 , 78 
524,서울광남초등학교, 219 , 224 , 234 , 246 , 281 , 316 
525,서울광장초등학교, 60 , 64 , 51 , 53 , 57 , 45 
526,서울구남초등학교, 159 , 124 , 143 , 133 , 147 , 135 
527,서울구의초등학교, 101 , 58 , 91 , 97 , 96 , 100 
528,서울금북초등학교, 165 , 138 , 144 , 110 , 129 , 141 
529,서울금옥초등학교, 51 , 46 , 47 , 63 , 66 , 69 
530,서울금호초등학교, 114 , 98 , 73 , 104 , 104 , 107 
531,서울동명초등학교, 59 , 71 , 48 , 60 , 49 , 58 
532,서울동의초등학교, 143 , 146 , 136 , 142 , 119 , 147 
533,서울동자초등학교, 243 , 212 , 221 , 187 , 177 , 227 
534,서울무학초등학교, 83 , 84 , 69 , 63 , 104 , 98 
535,서울사근초등학교, 34 , 27 , 31 , 19 , 42 , 46 
536,서울성수초등학교, 50 , 39 , 58 , 55 , 48 , 60 
537,서울성자초등학교, 110 , 115 , 120 , 100 , 101 , 112 
538,서울신양초등학교, 89 , 111 , 84 , 87 , 105 , 102 
539,서울신자초등학교, 65 , 53 , 71 , 69 , 73 , 45 
540,서울양남초등학교, 44 , 24 , 21 , 28 , 24 , 25 
541,서울옥수초등학교, 104 , 98 , 104 , 80 , 84 , 70 
542,서울옥정초등학교, 161 , 169 , 141 , 138 , 116 , 127 
543,서울용곡초등학교, 91 , 90 , 71 , 94 , 75 , 103 
544,서울용답초등학교, 51 , 60 , 52 , 42 , 49 , 56 
545,서울용마초등학교, 216 , 228 , 230 , 187 , 212 , 204 
546,서울자양초등학교, 90 , 87 , 75 , 63 , 73 , 85 
547,서울장안초등학교, 123 , 80 , 100 , 82 , 99 , 90 
548,서울중광초등학교, 58 , 41 , 38 , 42 , 42 , 45 
549,서울중마초등학교, 99 , 95 , 78 , 79 , 97 , 103 
550,서울행당초등학교, 148 , 129 , 105 , 103 , 100 , 139 
551,서울화양초등학교, 23 , 31 , 22 , 25 , 17 , 25 
552,서울응봉초등학교, 143 , 136 , 162 , 134 , 188 , 181 
553,서울광진초등학교, 106 , 104 , 101 , 92 , 90 , 141 
554,서울양진초등학교, 253 , 251 , 271 , 238 , 281 , 298 
555,서울마장초등학교, 92 , 80 , 93 , 99 , 91 , 116 
556,서울행현초등학교, 119 , 138 , 134 , 132 , 140 , 142 
557,서울송원초등학교, 57 , 42 , 60 , 42 , 43 , 70 
558,서울동호초등학교, 105 , 97 , 99 , 66 , 81 , 61 
559,서울숭신초등학교, 180 , 145 , 137 , 125 , 100 , 88 
560,경복초등학교, 122 , 142 , 144 , 141 , 134 , 135 
561,성동초등학교, 123 , 120 , 120 , 98 , 95 , 98 
562,세종초등학교, 62 , 62 , 61 , 60 , 54 , 60 
563,한양초등학교, 114 , 112 , 111 , 87 , 92 , 95 
564,서울길음초등학교, 177 , 248 , 247 , 246 , 246 , 227 
565,서울돈암초등학교, 158 , 163 , 198 , 186 , 218 , 210 
566,서울동신초등학교, 79 , 85 , 71 , 65 , 50 , 75 
567,서울미아초등학교, 212 , 203 , 215 , 188 , 212 , 219 
568,서울미양초등학교, 104 , 97 , 83 , 90 , 96 , 87 
569,서울번동초등학교, 117 , 122 , 144 , 106 , 112 , 146 
570,서울삼선초등학교, 124 , 123 , 121 , 120 , 130 , 159 
571,서울삼양초등학교, 80 , 98 , 85 , 97 , 108 , 111 
572,서울석관초등학교, 130 , 101 , 109 , 119 , 105 , 120 
573,서울성북초등학교, 56 , 46 , 43 , 40 , 45 , 73 
574,서울송중초등학교, 103 , 122 , 124 , 119 , 108 , 122 
575,서울송천초등학교, 104 , 104 , 88 , 80 , 78 , 91 
576,서울수유초등학교, 116 , 130 , 128 , 117 , 131 , 148 
577,서울숭곡초등학교, 81 , 69 , 65 , 74 , 75 , 102 
578,서울숭덕초등학교, 238 , 206 , 221 , 213 , 211 , 209 
579,서울숭례초등학교, 165 , 107 , 125 , 127 , 136 , 145 
580,서울숭인초등학교, 222 , 254 , 224 , 213 , 244 , 239 
581,서울안암초등학교, 35 , 50 , 37 , 40 , 39 , 67 
582,서울오현초등학교, 57 , 55 , 71 , 79 , 83 , 69 
583,서울우이초등학교, 202 , 199 , 205 , 198 , 186 , 237 
584,서울월곡초등학교, 72 , 71 , 90 , 70 , 65 , 88 
585,서울유현초등학교, 65 , 70 , 71 , 73 , 67 , 76 
586,서울인수초등학교, 150 , 139 , 117 , 145 , 145 , 138 
587,서울장곡초등학교, 78 , 87 , 81 , 86 , 62 , 75 
588,서울장위초등학교, 92 , 105 , 99 , 97 , 114 , 152 
589,서울정덕초등학교, 211 , 175 , 193 , 183 , 210 , 195 
590,서울정릉초등학교, 129 , 146 , 147 , 123 , 144 , 138 
591,서울정수초등학교, 45 , 45 , 57 , 37 , 57 , 50 
592,서울청덕초등학교, 81 , 79 , 71 , 64 , 66 , 93 
593,서울화계초등학교, 138 , 144 , 133 , 142 , 151 , 158 
594,서울일신초등학교, 136 , 145 , 158 , 134 , 112 , 146 
595,서울수송초등학교, 131 , 136 , 125 , 129 , 149 , 153 
596,서울삼각산초등학교, 223 , 184 , 209 , 216 , 173 , 221 
597,서울개운초등학교, 155 , 143 , 145 , 139 , 139 , 169 
598,서울석계초등학교, 91 , 119 , 97 , 88 , 99 , 98 
599,서울길원초등학교, 212 , 226 , 196 , 200 , 213 , 234 
600,서울장월초등학교, 78 , 74 , 67 , 63 , 64 , 89 
601,광운초등학교, 115 , 107 , 103 , 93 , 83 , 86 
602,대광초등학교, 85 , 79 , 79 , 67 , 88 , 75 
603,매원초등학교, 86 , 83 , 78 , 74 , 78 , 81 
604,성신초등학교, 84 , 83 , 76 , 66 , 69 , 67 
605,영훈초등학교, 116 , 117 , 112 , 113 , 113 , 113 
606,우촌초등학교, 112 , 84 , 96 , 75 , 77 , 75 
607,감정초등학교, - , - , - , - , - , - 
608,남항초등학교, 54 , 43 , 56 , 50 , 51 , 47 
609,감천초등학교, 39 , 39 , 37 , 40 , 29 , 47 
610,괴정초등학교, 87 , 94 , 96 , 76 , 87 , 90 
611,구덕초등학교, 71 , 58 , 56 , 53 , 62 , 42 
612,구평초등학교, 141 , 101 , 72 , 70 , 75 , 56 
613,낙동초등학교, 180 , 198 , 156 , 157 , 190 , 201 
614,남부민초등학교, 21 , 19 , 34 , 29 , 35 , 38 
615,다대초등학교, 143 , 179 , 170 , 142 , 172 , 153 
616,다선초등학교, 120 , 104 , 105 , 97 , 106 , 87 
617,다송초등학교, 62 , 48 , 52 , 61 , 53 , 68 
618,당리초등학교, 44 , 41 , 34 , 30 , 40 , 26 
619,대교초등학교, 35 , 42 , 34 , 36 , 37 , 26 
620,대신초등학교, 112 , 126 , 139 , 120 , 129 , 159 
621,대평초등학교, 50 , 60 , 58 , 52 , 69 , 59 
622,동삼초등학교, 59 , 64 , 54 , 43 , 54 , 60 
623,동신초등학교, 80 , 85 , 90 , 79 , 92 , 96 
624,보림초등학교, 150 , 100 , 111 , 104 , 101 , 110 
625,봉삼초등학교, 15 , 11 , 14 , 13 , 18 , 14 
626,봉학초등학교, 38 , 41 , 36 , 35 , 47 , 34 
627,보수초등학교, 22 , 35 , 37 , 43 , 35 , 39 
628,광일초등학교, 75 , 74 , 86 , 59 , 67 , 83 
629,봉래초등학교, 40 , 46 , 47 , 46 , 34 , 51 
630,부민초등학교, 144 , 92 , 94 , 81 , 75 , 77 
631,사남초등학교, 11 , 18 , 12 , 24 , 27 , 31 
632,몰운대초등학교, 187 , 203 , 175 , 160 , 168 , 179 
633,사동초등학교, 53 , 57 , 45 , 40 , 47 , 56 
634,부산알로이시오초등학교, 6 , 25 , 19 , 12 , 10 , 20 
635,사하초등학교, 175 , 152 , 180 , 164 , 158 , 183 
636,상리초등학교, 30 , 37 , 46 , 30 , 35 , 43 
637,서천초등학교, 33 , 34 , 49 , 30 , 43 , 28 
638,송도초등학교, 70 , 86 , 77 , 43 , 60 , 73 
639,승학초등학교, 66 , 58 , 64 , 47 , 57 , 48 
640,신남초등학교, 83 , 94 , 97 , 76 , 70 , 90 
641,신선초등학교, 10 , 6 , 14 , 14 , 9 , 14 
642,신촌초등학교, 27 , 22 , 32 , 27 , 27 , 32 
643,신평초등학교, 87 , 96 , 77 , 68 , 70 , 86 
644,아미초등학교, 6 , 15 , 9 , 18 , 21 , 23 
645,영도초등학교, 52 , 55 , 67 , 56 , 55 , 70 
646,옥천초등학교, 127 , 114 , 103 , 126 , 107 , 117 
647,을숙도초등학교, 130 , 132 , 105 , 156 , 139 , 142 
648,응봉초등학교, 46 , 51 , 50 , 48 , 47 , 63 
649,장림초등학교, 135 , 141 , 109 , 114 , 131 , 139 
650,절영초등학교, 13 , 12 , 11 , 12 , 22 , 23 
651,중리초등학교, 126 , 113 , 139 , 106 , 118 , 127 
652,중현초등학교, 90 , 103 , 100 , 102 , 104 , 127 
653,천마초등학교, 30 , 31 , 14 , 29 , 37 , 24 
654,청동초등학교, 109 , 114 , 97 , 90 , 97 , 102 
655,청학초등학교, 47 , 52 , 47 , 46 , 60 , 55 
656,태종대초등학교, 7 , 13 , 12 , 7 , 7 , 12 
657,토성초등학교, 87 , 66 , 91 , 79 , 86 , 93 
658,하남초등학교, 129 , 141 , 148 , 136 , 109 , 146 
659,하단초등학교, 72 , 64 , 61 , 64 , 70 , 64 
660,화랑초등학교, 28 , 19 , 34 , 29 , 21 , 29 
661,효림초등학교, 155 , 150 , 141 , 130 , 126 , 145 
662,남성초등학교, 92 , 67 , 85 , 49 , 48 , 55 
663,초량초등학교, 48 , 53 , 52 , 63 , 51 , 60 
664,백운초등학교, 47 , 60 , 56 , 42 , 57 , 56 
665,가남초등학교, 15 , 17 , 15 , 12 , 10 , 17 
666,가산초등학교, 12 , 8 , 9 , 5 , 10 , 12 
667,가야초등학교, 200 , 200 , 194 , 180 , 173 , 197 
668,가평초등학교, 119 , 98 , 109 , 103 , 103 , 123 
669,개금초등학교, 106 , 114 , 85 , 73 , 59 , 83 
670,개포초등학교, 66 , 53 , 48 , 48 , 62 , 64 
671,대연초등학교, 195 , 199 , 205 , 194 , 192 , 213 
672,개화초등학교, 42 , 39 , 53 , 46 , 47 , 44 
673,대천초등학교, 120 , 123 , 120 , 115 , 105 , 122 
674,동일중앙초등학교, 119 , 118 , 121 , 101 , 123 , 139 
675,동천초등학교, 74 , 87 , 73 , 76 , 70 , 75 
676,동항초등학교, 56 , 75 , 83 , 68 , 78 , 70 
677,당감초등학교, 69 , 59 , 54 , 62 , 85 , 72 
678,당평초등학교, 83 , 68 , 74 , 64 , 73 , 79 
679,문현초등학교, 109 , 132 , 106 , 108 , 115 , 125 
680,성천초등학교, 13 , 18 , 17 , 14 , 18 , 22 
681,대남초등학교, 70 , 68 , 74 , 71 , 84 , 83 
682,개림초등학교, 143 , 133 , 167 , 114 , 132 , 128 
683,동평초등학교, 83 , 79 , 65 , 89 , 69 , 56 
684,동원초등학교, 121 , 101 , 99 , 122 , 126 , 128 
685,성북초등학교, 93 , 98 , 96 , 77 , 92 , 83 
686,범일초등학교, 39 , 58 , 48 , 41 , 61 , 45 
687,분포초등학교, 190 , 161 , 170 , 162 , 168 , 170 
688,석포초등학교, 101 , 84 , 74 , 80 , 62 , 73 
689,성남초등학교, 80 , 82 , 66 , 68 , 70 , 71 
690,성동초등학교, 145 , 146 , 168 , 156 , 166 , 143 
691,수성초등학교, 40 , 44 , 36 , 38 , 31 , 45 
692,수정초등학교, 62 , 63 , 64 , 68 , 63 , 81 
693,부암초등학교, 118 , 120 , 90 , 85 , 62 , 71 
694,신연초등학교, 10 , 16 , 10 , 9 , 20 , 21 
695,부산진초등학교, 114 , 103 , 82 , 73 , 87 , 74 
696,부전초등학교, 66 , 61 , 48 , 49 , 44 , 35 
697,오륙도초등학교, 111 , 118 , 118 , 104 , 107 , 124 
698,연포초등학교, 223 , 181 , 142 , 135 , 127 , 131 
699,용당초등학교, 28 , 34 , 29 , 16 , 21 , 32 
700,용문초등학교, 186 , 174 , 196 , 194 , 182 , 192 
701,용산초등학교, 75 , 54 , 88 , 62 , 83 , 69 
702,선암초등학교, 17 , 3 , 14 , 5 , 7 , 9 
703,용호초등학교, 107 , 96 , 113 , 95 , 95 , 150 
704,성서초등학교, 36 , 28 , 40 , 40 , 45 , 41 
705,우암초등학교, 61 , 58 , 60 , 53 , 57 , 64 
706,성전초등학교, 68 , 77 , 78 , 55 , 55 , 77 
707,성지초등학교, 85 , 85 , 90 , 65 , 65 , 86 
708,운산초등학교, 68 , 82 , 83 , 60 , 76 , 87 
709,양동초등학교, 44 , 22 , 35 , 23 , 32 , 27 
710,양성초등학교, 116 , 112 , 99 , 120 , 108 , 106 
711,양정초등학교, 127 , 114 , 129 , 119 , 134 , 151 
712,좌성초등학교, 16 , 14 , 8 , 5 , 11 , 15 
713,연지초등학교, 177 , 179 , 210 , 184 , 175 , 197 
714,연학초등학교, 26 , 21 , 17 , 12 , 24 , 28 
715,전포초등학교, 64 , 61 , 59 , 66 , 68 , 62 
716,주례초등학교, 86 , 92 , 71 , 78 , 73 , 78 
717,주원초등학교, 25 , 26 , 37 , 31 , 30 , 27 
718,초읍초등학교, 114 , 134 , 97 , 119 , 126 , 132 
719,동양초등학교, 65 , 50 , 70 , 60 , 80 , 78 
720,개원초등학교, 111 , 107 , 121 , 103 , 106 , 147 
721,동성초등학교, 128 , 128 , 121 , 124 , 116 , 120 
722,용소초등학교, 225 , 208 , 219 , 191 , 187 , 222 
723,서동초등학교, 19 , 27 , 18 , 22 , 22 , 41 
724,부산교육대학교부설초등학교, 94 , 117 , 111 , 112 , 111 , 111 
725,공덕초등학교, 3 , 4 , 9 , 2 , 12 , 4 
726,교동초등학교, 170 , 132 , 161 , 105 , 125 , 113 
727,거제초등학교, 96 , 101 , 96 , 78 , 95 , 99 
728,거학초등학교, 115 , 95 , 104 , 89 , 116 , 110 
729,과정초등학교, 80 , 101 , 82 , 78 , 71 , 46 
730,금강초등학교, 123 , 109 , 130 , 101 , 110 , 132 
731,금사초등학교, 47 , 54 , 51 , 42 , 50 , 55 
732,금빛초등학교, 156 , 164 , 144 , 157 , 161 , 154 
733,금성초등학교, 13 , 20 , 15 , 14 , 17 , 19 
734,남문초등학교, 157 , 235 , 185 , 196 , 198 , 231 
735,금샘초등학교, 38 , 47 , 63 , 52 , 57 , 83 
736,금정초등학교, 196 , 155 , 143 , 134 , 109 , 124 
737,금양초등학교, 169 , 151 , 162 , 112 , 137 , 137 
738,낙민초등학교, 77 , 76 , 59 , 64 , 63 , 55 
739,남산초등학교, 98 , 95 , 98 , 94 , 95 , 103 
